path,target,pred,pred_confidence,true_class_probability,target_name,pred_name
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1234_.jpg,0,3,0.3531266,0.28751114,Cashew anthracnose,Cashew leaf miner
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot89_.jpg,6,5,0.54389995,0.15839192,Cassava brown spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\leaf blight914_.jpg,21,20,0.44842502,0.013796375,Tomato verticulium wilt,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew leaf miner\leaf miner864_.jpg,3,9,0.17909232,0.016877016,Cashew leaf miner,Cassava mosaic
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight922_.jpg,14,15,0.57046866,0.33885768,Maize leaf blight,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf curl\leaf curl254_.jpg,19,20,0.51513135,0.070783846,Tomato leaf curl,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight362_.jpg,14,15,0.5727754,0.009490879,Maize leaf blight,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize fall armyworm\fall armyworm175_.jpg,10,0,0.40349564,0.20264915,Maize fall armyworm,Cashew anthracnose
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic143_.jpg,9,5,0.5568778,0.09788301,Cassava mosaic,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot1564_.jpg,20,21,0.54947174,0.28587428,Tomato septoria leaf spot,Tomato verticulium wilt
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt91_.jpg,21,18,0.42204964,0.12057945,Tomato verticulium wilt,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew leaf miner\leaf miner125_.jpg,3,5,0.37448543,0.30989283,Cashew leaf miner,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt263_.jpg,21,18,0.3870126,0.22535066,Tomato verticulium wilt,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot1090_.jpg,6,5,0.29293892,0.058603406,Cassava brown spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot52_.jpg,6,5,0.6260072,0.24380165,Cassava brown spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize fall armyworm\fall armyworm188_.jpg,10,15,0.21975395,0.18670492,Maize fall armyworm,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight1274_.jpg,5,8,0.67083216,0.071919695,Cassava bacterial blight,Cassava healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew gumosis\gumosis285_.jpg,1,5,0.2522177,0.1765524,Cashew gumosis,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf curl\leaf curl100_.jpg,19,20,0.2799828,0.2450969,Tomato leaf curl,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf curl\leaf curl377_.jpg,19,20,0.68210405,0.0006218359,Tomato leaf curl,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot289_.jpg,20,18,0.40612707,0.3585734,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize streak virus\streak virus598_.jpg,16,15,0.6350609,0.037732366,Maize streak virus,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight402_.jpg,14,5,0.6703706,0.020998191,Maize leaf blight,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight488_.jpg,18,20,0.46546715,0.4020828,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight212_.jpg,18,20,0.24531858,0.23179252,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight453_.jpg,18,21,0.32259166,0.19657989,Tomato leaf blight,Tomato verticulium wilt
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight314_.jpg,14,15,0.65648943,0.11168418,Maize leaf blight,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose751_.jpg,0,6,0.3435839,0.043971445,Cashew anthracnose,Cassava brown spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1352_.jpg,0,2,0.8933159,0.004159855,Cashew anthracnose,Cashew healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\leaf blight927_.jpg,21,18,0.48091957,0.158593,Tomato verticulium wilt,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight540_.jpg,5,9,0.6835006,0.13856791,Cassava bacterial blight,Cassava mosaic
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight783_.jpg,18,19,0.61317456,0.08174807,Tomato leaf blight,Tomato leaf curl
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot830_.jpg,15,14,0.68784714,0.008638943,Maize leaf spot,Maize leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight1345_.jpg,5,14,0.15861373,0.11513065,Cassava bacterial blight,Maize leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt635_.jpg,21,20,0.40416196,0.159534,Tomato verticulium wilt,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic895_.jpg,9,5,0.47659463,0.10539283,Cassava mosaic,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot1280_.jpg,6,5,0.39184776,0.25971735,Cassava brown spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight28_.jpg,14,5,0.26881114,0.1951329,Maize leaf blight,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot1462_.jpg,20,5,0.17934489,0.11890607,Tomato septoria leaf spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot105_.jpg,20,18,0.7858047,0.00995092,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight719_.jpg,14,15,0.56450003,0.33060488,Maize leaf blight,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot686_.jpg,6,5,0.9346977,0.016534835,Cassava brown spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize fall armyworm\fall armyworm78_.jpg,10,13,0.43016234,0.23331767,Maize fall armyworm,Maize leaf beetle
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic251_.jpg,9,6,0.6097949,0.30133343,Cassava mosaic,Cassava brown spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf curl\leaf curl23_.jpg,19,18,0.27512014,0.26907748,Tomato leaf curl,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew leaf miner\leaf miner60_.jpg,3,4,0.37555262,0.35362142,Cashew leaf miner,Cashew red rust
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose984_.jpg,0,3,0.43993336,0.35583308,Cashew anthracnose,Cashew leaf miner
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot330_.jpg,6,5,0.5126425,0.37330693,Cassava brown spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf curl\leaf curl10_.jpg,19,20,0.38976395,0.36119512,Tomato leaf curl,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt429_.jpg,21,20,0.5605917,0.31570715,Tomato verticulium wilt,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot659_.jpg,6,5,0.4988693,0.32550013,Cassava brown spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt746_.jpg,21,18,0.5848294,0.010642767,Tomato verticulium wilt,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf beetle\leaf beetle391_.jpg,13,11,0.4187942,0.19673277,Maize leaf beetle,Maize grasshoper
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew healthy\healthy920_.jpg,2,3,0.32140058,0.15739247,Cashew healthy,Cashew leaf miner
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt48_.jpg,21,20,0.41615075,0.15062879,Tomato verticulium wilt,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf curl\leaf curl20_.jpg,19,18,0.58009773,0.05311524,Tomato leaf curl,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight584_.jpg,5,6,0.47164595,0.3708841,Cassava bacterial blight,Cassava brown spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew healthy\healthy962_.jpg,2,0,0.36074406,0.35887146,Cashew healthy,Cashew anthracnose
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose954_.jpg,0,3,0.8519477,0.025911251,Cashew anthracnose,Cashew leaf miner
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight441_.jpg,5,18,0.35977948,0.32347915,Cassava bacterial blight,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot1124_.jpg,15,12,0.41704813,0.04403371,Maize leaf spot,Maize healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot1231_.jpg,20,18,0.52579445,0.347547,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize healthy\healthy25_.jpg,12,15,0.45732877,0.4098431,Maize healthy,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot1235_.jpg,6,5,0.83772516,0.14696713,Cassava brown spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot1951_.jpg,20,17,0.364092,0.21427391,Tomato septoria leaf spot,Tomato healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt601_.jpg,21,20,0.56548333,0.08505995,Tomato verticulium wilt,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight851_.jpg,18,20,0.8721371,0.037580255,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic194_.jpg,9,7,0.5300565,0.37661946,Cassava mosaic,Cassava green mite
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight2187_.jpg,5,6,0.516519,0.41549635,Cassava bacterial blight,Cassava brown spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot1223_.jpg,15,14,0.5986739,0.12663658,Maize leaf spot,Maize leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight828_.jpg,14,15,0.61990523,0.30505484,Maize leaf blight,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava green mite\green mite36_.jpg,7,5,0.2290491,0.15722385,Cassava green mite,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1281_.jpg,0,3,0.17376181,0.029281018,Cashew anthracnose,Cashew leaf miner
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight580_.jpg,18,20,0.45336312,0.4357421,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1728_.jpg,0,13,0.3963297,0.11068353,Cashew anthracnose,Maize leaf beetle
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight989_.jpg,5,3,0.21823369,0.20078826,Cassava bacterial blight,Cashew leaf miner
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew healthy\healthy30_.jpg,2,4,0.27248284,0.23009314,Cashew healthy,Cashew red rust
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight1025_.jpg,18,20,0.8285339,0.10752254,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot2170_.jpg,20,18,0.6906488,0.20448944,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew leaf miner\leaf miner430_.jpg,3,0,0.31621236,0.2180951,Cashew leaf miner,Cashew anthracnose
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight1003_.jpg,18,20,0.39376888,0.3905987,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt311_.jpg,21,18,0.5097133,0.21462093,Tomato verticulium wilt,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot432_.jpg,15,14,0.6824554,0.11721395,Maize leaf spot,Maize leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava healthy\healthy1191_.jpg,8,5,0.3241458,0.17793575,Cassava healthy,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic702_.jpg,9,6,0.5682443,0.29312122,Cassava mosaic,Cassava brown spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot286_.jpg,15,14,0.36617476,0.1854228,Maize leaf spot,Maize leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight181_.jpg,18,7,0.43900058,0.102173254,Tomato leaf blight,Cassava green mite
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1259_.jpg,0,3,0.7074139,0.10587666,Cashew anthracnose,Cashew leaf miner
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew healthy\healthy1112_.jpg,2,0,0.4041542,0.17798996,Cashew healthy,Cashew anthracnose
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot507_.jpg,20,19,0.6021105,0.26393256,Tomato septoria leaf spot,Tomato leaf curl
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize grasshoper\grasshoper35_.jpg,11,5,0.31773582,0.29609662,Maize grasshoper,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot86_.jpg,20,18,0.48506466,0.4114795,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava green mite\green mite847_.jpg,7,13,0.19918738,0.18740985,Cassava green mite,Maize leaf beetle
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight1176_.jpg,5,0,0.2538392,0.090350226,Cassava bacterial blight,Cashew anthracnose
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize fall armyworm\fall armyworm120_.jpg,10,5,0.34521744,0.06720118,Maize fall armyworm,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot957_.jpg,15,10,0.97575706,4.509e-41,Maize leaf spot,Maize fall armyworm
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot171_.jpg,20,18,0.5004879,0.2939384,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot396_.jpg,15,14,0.85654277,0.124120764,Maize leaf spot,Maize leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight231_.jpg,18,19,0.42378128,0.25862736,Tomato leaf blight,Tomato leaf curl
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot758_.jpg,6,9,0.62519765,0.29505855,Cassava brown spot,Cassava mosaic
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot377_.jpg,15,16,0.5679917,0.32394543,Maize leaf spot,Maize streak virus
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt392_.jpg,21,20,0.36742398,0.28967845,Tomato verticulium wilt,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize streak virus\streak virus313_.jpg,16,11,0.18252213,0.06569109,Maize streak virus,Maize grasshoper
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot75_.jpg,20,18,0.5945843,0.2739474,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew leaf miner\leaf miner609_.jpg,3,4,0.41291988,0.14217067,Cashew leaf miner,Cashew red rust
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot842_.jpg,20,21,0.5986102,0.09800668,Tomato septoria leaf spot,Tomato verticulium wilt
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight1000_.jpg,14,16,0.2632122,0.03702407,Maize leaf blight,Maize streak virus
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize healthy\healthy65_.jpg,12,15,0.6678162,0.19423857,Maize healthy,Maize leaf spot
