path,target,pred,pred_confidence,true_class_probability,target_name,pred_name
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose984_.jpg,0,3,0.37029958,0.24884325,Cashew anthracnose,Cashew leaf miner
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf curl\leaf curl10_.jpg,19,18,0.41935757,0.29106796,Tomato leaf curl,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot659_.jpg,6,7,0.6964437,0.090514004,Cassava brown spot,Cassava green mite
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt746_.jpg,21,20,0.42237818,0.03983597,Tomato verticulium wilt,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1525_.jpg,0,4,0.31913966,0.17085724,Cashew anthracnose,Cashew red rust
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt48_.jpg,21,20,0.39363813,0.1981601,Tomato verticulium wilt,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf curl\leaf curl20_.jpg,19,18,0.33777672,0.13100699,Tomato leaf curl,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose954_.jpg,0,3,0.94436187,0.0047820676,Cashew anthracnose,Cashew leaf miner
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight441_.jpg,5,19,0.23220903,0.0915633,Cassava bacterial blight,Tomato leaf curl
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot1124_.jpg,15,12,0.72356373,0.17796768,Maize leaf spot,Maize healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize healthy\healthy25_.jpg,12,15,0.4001705,0.36169252,Maize healthy,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot1235_.jpg,6,5,0.6518542,0.22124213,Cassava brown spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot1951_.jpg,20,9,0.17140329,0.15103215,Tomato septoria leaf spot,Cassava mosaic
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt505_.jpg,21,18,0.38043725,0.17648849,Tomato verticulium wilt,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt601_.jpg,21,18,0.34380287,0.128717,Tomato verticulium wilt,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight851_.jpg,18,20,0.60286295,0.21725318,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic194_.jpg,9,7,0.6719862,0.23816465,Cassava mosaic,Cassava green mite
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight2187_.jpg,5,6,0.50253445,0.32061028,Cassava bacterial blight,Cassava brown spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight828_.jpg,14,16,0.39866528,0.30303407,Maize leaf blight,Maize streak virus
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1281_.jpg,0,6,0.38578665,0.088111766,Cashew anthracnose,Cassava brown spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava green mite\green mite940_.jpg,7,5,0.27333203,0.26629484,Cassava green mite,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize streak virus\streak virus169_.jpg,16,15,0.48838156,0.32352507,Maize streak virus,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight1216_.jpg,18,20,0.4257696,0.2625698,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic346_.jpg,9,7,0.46030447,0.36742282,Cassava mosaic,Cassava green mite
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight1025_.jpg,18,20,0.6261694,0.20917487,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot2170_.jpg,20,21,0.4176976,0.19931212,Tomato septoria leaf spot,Tomato verticulium wilt
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew leaf miner\leaf miner430_.jpg,3,4,0.38655442,0.16863313,Cashew leaf miner,Cashew red rust
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight1003_.jpg,18,20,0.46752712,0.3988831,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight99_.jpg,5,6,0.48653743,0.43191627,Cassava bacterial blight,Cassava brown spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight663_.jpg,14,16,0.4182676,0.24051392,Maize leaf blight,Maize streak virus
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic823_.jpg,9,7,0.4253194,0.2964355,Cassava mosaic,Cassava green mite
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot432_.jpg,15,14,0.52408165,0.19556162,Maize leaf spot,Maize leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1259_.jpg,0,3,0.79243624,0.059024308,Cashew anthracnose,Cashew leaf miner
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot507_.jpg,20,19,0.39418522,0.20328757,Tomato septoria leaf spot,Tomato leaf curl
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew leaf miner\leaf miner140_.jpg,3,2,0.48952466,0.24785064,Cashew leaf miner,Cashew healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot86_.jpg,20,18,0.6591878,0.07811834,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava bacterial blight\bacterial blight1176_.jpg,5,6,0.4783977,0.23413235,Cassava bacterial blight,Cassava brown spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt2_.jpg,21,18,0.5742704,0.16185468,Tomato verticulium wilt,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight452_.jpg,18,21,0.39953053,0.15212254,Tomato leaf blight,Tomato verticulium wilt
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot957_.jpg,15,16,0.4724255,0.15657863,Maize leaf spot,Maize streak virus
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot171_.jpg,20,18,0.46379012,0.24188857,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight231_.jpg,18,20,0.3126081,0.26075315,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1729_.jpg,0,2,0.33789146,0.30826184,Cashew anthracnose,Cashew healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize streak virus\streak virus313_.jpg,16,15,0.41803968,0.032555938,Maize streak virus,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot75_.jpg,20,18,0.49795172,0.07863247,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight117_.jpg,14,15,0.46507758,0.28748384,Maize leaf blight,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt724_.jpg,21,18,0.4550066,0.21031393,Tomato verticulium wilt,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight1000_.jpg,14,15,0.3812268,0.28266823,Maize leaf blight,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize healthy\healthy65_.jpg,12,15,0.46237323,0.2939162,Maize healthy,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight46_.jpg,18,9,0.18835217,0.14440188,Tomato leaf blight,Cassava mosaic
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1300_.jpg,0,4,0.51627946,0.20143637,Cashew anthracnose,Cashew red rust
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight735_.jpg,18,20,0.40426332,0.116991475,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava brown spot\brown spot908_.jpg,6,5,0.43898103,0.3021462,Cassava brown spot,Cassava bacterial blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf blight\leaf blight904_.jpg,14,15,0.59247273,0.2751101,Maize leaf blight,Maize leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight1043_.jpg,18,20,0.34975484,0.30828425,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight458_.jpg,18,21,0.39022437,0.35956326,Tomato leaf blight,Tomato verticulium wilt
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot90_.jpg,20,18,0.5738188,0.08606204,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot2080_.jpg,20,17,0.8040375,0.046220362,Tomato septoria leaf spot,Tomato healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cashew anthracnose\anthracnose1373_.jpg,0,2,0.5215341,0.15429562,Cashew anthracnose,Cashew healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic1109_.jpg,9,7,0.48331854,0.27206433,Cassava mosaic,Cassava green mite
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic558_.jpg,9,7,0.60662776,0.22055903,Cassava mosaic,Cassava green mite
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava mosaic\mosaic596_.jpg,9,7,0.45589107,0.3686625,Cassava mosaic,Cassava green mite
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt708_.jpg,21,19,0.35488102,0.111605525,Tomato verticulium wilt,Tomato leaf curl
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato verticulium wilt\verticulium wilt655_.jpg,21,20,0.3454598,0.15951094,Tomato verticulium wilt,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava green mite\green mite583_.jpg,7,8,0.41506845,0.3116075,Cassava green mite,Cassava healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight944_.jpg,18,20,0.5420909,0.2216553,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot205_.jpg,20,18,0.36972475,0.30070567,Tomato septoria leaf spot,Tomato leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot27_.jpg,20,6,0.27663887,0.07341868,Tomato septoria leaf spot,Cassava brown spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot2258_.jpg,20,21,0.6723169,0.18504357,Tomato septoria leaf spot,Tomato verticulium wilt
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight486_.jpg,18,20,0.41033256,0.2099912,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato healthy\healthy2_.jpg,17,19,0.21520954,0.09630557,Tomato healthy,Tomato leaf curl
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot879_.jpg,20,21,0.5802686,0.2721702,Tomato septoria leaf spot,Tomato verticulium wilt
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf beetle\leaf beetle872_.jpg,13,12,0.5160333,0.1886121,Maize leaf beetle,Maize healthy
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Maize leaf spot\leaf spot582_.jpg,15,14,0.5112846,0.31020015,Maize leaf spot,Maize leaf blight
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato septoria leaf spot\septoria leaf spot2169_.jpg,20,21,0.36651367,0.22794417,Tomato septoria leaf spot,Tomato verticulium wilt
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Tomato leaf blight\leaf blight1291_.jpg,18,20,0.595846,0.16446123,Tomato leaf blight,Tomato septoria leaf spot
C:\Users\haitr\OneDrive\Desktop\DL-Assignment-DNAC1\data\crop-pest-and-disease-detection\Cassava green mite\green mite599_.jpg,7,8,0.4279867,0.4054878,Cassava green mite,Cassava healthy
